ID,Name,Description,Media_Type,Download_URL,Path_In_Zip,Size,objid_alt,fname_alt
04bd44f13fe9ff69c55f2b8b0f9f685e,thumbnail.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_a.zip,a/EAEA0-8687-772D-4169-0/thumbnail.jpg,4056576,,
e746ccf8e1258dc7c5b22fe15a252c6d,full.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_e.zip,e/EAEA0-E47A-4009-5F15-0/full.JPG,1770224,,
80eba6793ef7fdd6449b9b3a6c55cb96,web.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_e.zip,e/EAEA0-E47A-4009-5F15-0/web.JPG,1770224,,
609c5ca39b23c4c7d287099b8c148f4a,thumbnail.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_e.zip,e/EAEA0-E47A-4009-5F15-0/thumbnail.JPG,1770224,,
9cdbbea2e24acc26d5cb70fed4aa1786,a.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_9.zip,9/EAEA0-DEEC-F82B-F210-0/a.jpg,222047,,
fa9c0c40df4e407da952006f0f73f0c3,a.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_f.zip,f/EAEA0-2C6C-582C-E424-0/a.jpg,681534,,
90f973db29ef7832c2dfc22701928837,web.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_f.zip,f/EAEA0-2C6C-582C-E424-0/web.jpg,681534,,
e9a59299ef94d1fec726168219cc4ba9,thumbnail.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_f.zip,f/EAEA0-2C6C-582C-E424-0/thumbnail.jpg,681534,,
dab3847c3f0698da20a669c68fca10c4,a.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_d.zip,d/EAEA0-49A0-FD78-2689-0/a.jpg,18659,,
4c8104580731027e317d4eba5ba17a10,full.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_4.zip,4/EAEA0-EF9D-5EDB-06D9-0/full.JPG,1728313,,
cb46cdf44072f9e0ff3b42159be88449,web.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_4.zip,4/EAEA0-EF9D-5EDB-06D9-0/web.JPG,1728313,,
a2759dd0cfd892baa41808f9ebc331b1,thumbnail.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_4.zip,4/EAEA0-EF9D-5EDB-06D9-0/thumbnail.JPG,1728313,,
c4654e8a3363332dd861a671ae472f6d,a.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_c.zip,c/EAEA0-B9B3-AF3B-6968-0/a.jpg,903444,,
0efa132c6be9aad7544c81a72d88f701,web.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_c.zip,c/EAEA0-B9B3-AF3B-6968-0/web.jpg,903444,,
7330fa252349220131d3cec9e7761b74,thumbnail.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_c.zip,c/EAEA0-B9B3-AF3B-6968-0/thumbnail.jpg,903444,,
13273f675d17a74f6046a31f47805fd9,full.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_1.zip,1/EAEA0-9F49-2F39-C4EE-0/full.JPG,709598,,
784b68b5bff97a92c38412ed8655672c,web.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_1.zip,1/EAEA0-9F49-2F39-C4EE-0/web.JPG,709598,,
609d2f0b8c283c128e199f6859ddd646,thumbnail.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_1.zip,1/EAEA0-9F49-2F39-C4EE-0/thumbnail.JPG,709598,,
e24d31d7d415ce9c6fc686168cdd3405,a.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_e.zip,e/EAEA0-56DE-AD34-4332-0/a.jpg,215144,,
5057efc75193a64860af66a93f13ff4f,web.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_e.zip,e/EAEA0-56DE-AD34-4332-0/web.jpg,215144,,
eea252bd12d413d2535dff5425c0cbea,thumbnail.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_e.zip,e/EAEA0-56DE-AD34-4332-0/thumbnail.jpg,215144,,
1411e74b550cff21edc8356cc64f6022,a.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_1.zip,1/EAEA0-88D6-7C31-70DE-0/a.jpg,669931,,
b39dbdc170cdb1e98707ec20165586b5,full.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_b.zip,b/EAEA0-C125-7485-9CA9-0/full.JPG,3201722,,
20ca92c6ae5c22ad45d97c61f1bd386b,web.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_b.zip,b/EAEA0-C125-7485-9CA9-0/web.JPG,3201722,,
8d0a141569de02cbd54354657fe9d39d,thumbnail.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_b.zip,b/EAEA0-C125-7485-9CA9-0/thumbnail.JPG,3201722,,
fcd5aea08a431749b008f21cf03713ee,a.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_f.zip,f/EAEA0-28F1-236D-F970-0/a.jpg,617273,,
7c86737b8e32c5379cbe359f097221e4,a.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_7.zip,7/EAEA0-6102-0AC1-39EE-0/a.jpg,3387195,,
52ab301edca3ec4fe9e92d9379a4c15d,web.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_7.zip,7/EAEA0-6102-0AC1-39EE-0/web.jpg,3387195,,
60332ffdb9813e341d2d5c442e3f2d1c,thumbnail.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_7.zip,7/EAEA0-6102-0AC1-39EE-0/thumbnail.jpg,3387195,,
ef5b5c410008211e985ce83b7c8324cf,full.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_e.zip,e/EAEA0-867A-D554-271C-0/full.JPG,3405281,,
d3c35c39fb32d75295769a9ba6c92420,web.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_e.zip,e/EAEA0-867A-D554-271C-0/web.JPG,3405281,,
1a7358809963e8f3cbaed4231f7c8644,thumbnail.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_e.zip,e/EAEA0-867A-D554-271C-0/thumbnail.JPG,3405281,,
432974393962a33ab4bc01520ff90865,a.mp4,,video/mp4,https://zenodo.org/records/22796236/files/dogonlanguages_media_4.zip,4/EAEA0-D77E-AFCF-58FF-0/a.mp4,109878977,,
867020ae7a4ddad47706fc5307302f86,thumbnail.mp4,,video/mp4,https://zenodo.org/records/22796236/files/dogonlanguages_media_4.zip,4/EAEA0-D77E-AFCF-58FF-0/thumbnail.mp4,109878977,,
8a7e369e9f246943f54124323cc40aab,full.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_8.zip,8/EAEA0-FCB2-9312-C8BC-0/full.jpg,848824,,
c071d23ebe1dc60812667986b19857d7,web.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_8.zip,8/EAEA0-FCB2-9312-C8BC-0/web.jpg,848824,,
d13d837d474c0d29cc237aafde080bf2,thumbnail.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_8.zip,8/EAEA0-FCB2-9312-C8BC-0/thumbnail.jpg,848824,,
d2a38423a31368626d4b3d6253384bb1,full.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_d.zip,d/EAEA0-BDD5-ED9C-AA66-0/full.JPG,758340,,
e3a4876c30ef769bf041368eef837763,web.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_d.zip,d/EAEA0-BDD5-ED9C-AA66-0/web.JPG,758340,,
d87113deec72661c9e7dd2babf240b7b,thumbnail.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_d.zip,d/EAEA0-BDD5-ED9C-AA66-0/thumbnail.JPG,758340,,
0f7bdcd569c5f589ee7496393d5fd3e1,a.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_0.zip,0/EAEA0-C325-0D5F-6C5D-0/a.jpg,197136,,
cde646ec41eeb84a09b2f326930b795d,web.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_0.zip,0/EAEA0-C325-0D5F-6C5D-0/web.jpg,197136,,
5baf0a5a7afeb4ca0aded146f1f0951e,thumbnail.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_0.zip,0/EAEA0-C325-0D5F-6C5D-0/thumbnail.jpg,197136,,
bbbed1886a96ccb760a31ac1820dd5e9,a.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_b.zip,b/EAEA0-2129-2B8B-A106-0/a.jpg,157043,,
c386a39867f4453b5f142a854b65be18,a.mp4,,video/mp4,https://zenodo.org/records/22796236/files/dogonlanguages_media_c.zip,c/EAEA0-14AA-4197-949F-0/a.mp4,455221,,
e7783390a04d85f6d1b32932ed72a685,thumbnail.mp4,,video/mp4,https://zenodo.org/records/22796236/files/dogonlanguages_media_c.zip,c/EAEA0-14AA-4197-949F-0/thumbnail.mp4,455221,,
8c07f89c07ee70e76b8315a6611934e5,full.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_8.zip,8/EAEA0-EA56-6C7E-0CDF-0/full.JPG,1037868,,
54b419ece97cf5b265d18f643510b02c,web.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_8.zip,8/EAEA0-EA56-6C7E-0CDF-0/web.JPG,1037868,,
0dec5db5b682a24b20882594377e9a39,thumbnail.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_8.zip,8/EAEA0-EA56-6C7E-0CDF-0/thumbnail.JPG,1037868,,
b93be811b95da626da3c1d38e49101bb,a.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_b.zip,b/EAEA0-9F13-F5A5-CA15-0/a.jpg,2352351,,
5ea391445eaf4ea1db02a61145a1d2a3,web.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_b.zip,b/EAEA0-9F13-F5A5-CA15-0/web.jpg,2352351,,
109115751c4a89827acd2749fc3f1a5e,thumbnail.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_b.zip,b/EAEA0-9F13-F5A5-CA15-0/thumbnail.jpg,2352351,,
9e43cb37a0989b6d2c71be7605c28993,a.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_9.zip,9/EAEA0-A744-5CC5-9A64-0/a.jpg,3135901,,
9efefcd15e8d4e873fcb1b7b58867d67,web.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_9.zip,9/EAEA0-A744-5CC5-9A64-0/web.jpg,3135901,,
a47ff3587d75f93898517cb901f7378d,thumbnail.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_9.zip,9/EAEA0-A744-5CC5-9A64-0/thumbnail.jpg,3135901,,
ece6c07c9bc481a2aee3bcd9c8d5a7b2,full.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_e.zip,e/EAEA0-D2FC-9A90-3C5F-0/full.JPG,605532,,
59fa1e36f0ff43ed68ad08160b7e8313,web.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_e.zip,e/EAEA0-D2FC-9A90-3C5F-0/web.JPG,605532,,
0381664742374e2949298e7c1ec3f558,thumbnail.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_e.zip,e/EAEA0-D2FC-9A90-3C5F-0/thumbnail.JPG,605532,,
65b6a87ba252e714e2abd34f8bc794b2,full.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_6.zip,6/EAEA0-1046-6A22-B809-0/full.JPG,1494263,,
984e155aa0c14f884dc978e5f2c97b30,web.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_6.zip,6/EAEA0-1046-6A22-B809-0/web.JPG,1494263,,
d9b6da503c6d0653d7abdba1ed16aac0,thumbnail.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_6.zip,6/EAEA0-1046-6A22-B809-0/thumbnail.JPG,1494263,,
22442fe91462fbe96007b9b9d9c29fce,0,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_2.zip,2/EAEA0-696D-5284-5BF9-0/0,3106048,,
4f81e2a2a8c19f8089da065069067d80,web.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_2.zip,2/EAEA0-696D-5284-5BF9-0/web.jpg,3106048,,
0dba1f0931b3bc548db885d440e46910,thumbnail.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_2.zip,2/EAEA0-696D-5284-5BF9-0/thumbnail.jpg,3106048,,
3769ec218cbf608fa36f7ef6c215254e,full.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_3.zip,3/EAEA0-1F9E-82BA-04FE-0/full.jpg,66159,,
2782b2b5911412072a6280070711f1ee,web.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_3.zip,3/EAEA0-1F9E-82BA-04FE-0/web.jpg,66159,,
a429ae9630767769ff7c10ebc07c73ba,thumbnail.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_3.zip,3/EAEA0-1F9E-82BA-04FE-0/thumbnail.jpg,66159,,
f565366ee31cbe38dedf25eb850e1180,a.mov,,video/quicktime,https://zenodo.org/records/22796236/files/dogonlanguages_media_f.zip,f/EAEA0-865D-E361-F936-0/a.mov,89325,,
c7b8d942b35f40f0a73baed29ae748ee,a.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_c.zip,c/EAEA0-C016-5B21-51FD-0/a.jpg,1569827,,
a7be245755a37587a58709be71119949,web.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_c.zip,c/EAEA0-C016-5B21-51FD-0/web.jpg,1569827,,
88897edb2c0a478fe663d0f69eda8da6,thumbnail.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_c.zip,c/EAEA0-C016-5B21-51FD-0/thumbnail.jpg,1569827,,
e911b8d099ed50a02b919932a6373d6c,0,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_e.zip,e/EAEA0-9FF1-250D-FC62-0/0,3193668,,
80e3b9e509b5fd26039285ac874bf88c,web.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_e.zip,e/EAEA0-9FF1-250D-FC62-0/web.jpg,3193668,,
5cdaa6abd137b62ea05569edad3961ed,thumbnail.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_e.zip,e/EAEA0-9FF1-250D-FC62-0/thumbnail.jpg,3193668,,
e0af8fda483e958eefae0f640f7dbc94,a.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_e.zip,e/EAEA0-9A2A-3C4B-62F1-0/a.jpg,3739136,,
ab43d714d247c173752b26b2470233dc,web.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_e.zip,e/EAEA0-9A2A-3C4B-62F1-0/web.jpg,3739136,,
4e457b3b557d8853a528b5cb4584db02,thumbnail.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_e.zip,e/EAEA0-9A2A-3C4B-62F1-0/thumbnail.jpg,3739136,,
14cf5ea284c690e15139095a7092b101,a.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_1.zip,1/EAEA0-4310-AFF9-5EAB-0/a.jpg,74902,,
20bca306ad0dd3a9ccc8c2ebf9aafbd9,web.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_1.zip,1/EAEA0-4310-AFF9-5EAB-0/web.jpg,74902,,
d903523dcdd8447075fcc5f47a3edd36,thumbnail.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_1.zip,1/EAEA0-4310-AFF9-5EAB-0/thumbnail.jpg,74902,,
cd7bbcd5e88145b41bdd308cfe18d4ec,a.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_c.zip,c/EAEA0-141B-A7B1-34D1-0/a.jpg,45383,,
8e3f0d2b42b67b672ee4a8e4ccfa4427,full.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_8.zip,8/EAEA0-EA71-8FB7-C281-0/full.jpg,70126,,
de1e7dcb5350a3c14011281d741a5221,web.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_8.zip,8/EAEA0-EA71-8FB7-C281-0/web.jpg,70126,,
253ee98ecaeb508749691d775cbf18ed,thumbnail.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_8.zip,8/EAEA0-EA71-8FB7-C281-0/thumbnail.jpg,70126,,
3702778462f09cd10b977c02e753bbb0,a.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_3.zip,3/EAEA0-BB3E-F631-A12A-0/a.jpg,3281351,,
37133b4fa4ad49018354219911fe1071,web.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_3.zip,3/EAEA0-BB3E-F631-A12A-0/web.jpg,3281351,,
95408e4415d41f3d447f7ba575974bd4,thumbnail.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_3.zip,3/EAEA0-BB3E-F631-A12A-0/thumbnail.jpg,3281351,,
6feefe102e60243b9b775242a4f040a6,a.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_6.zip,6/EAEA0-0B8C-8EB3-3EE2-0/a.jpg,3154654,,
2b21675b5a0b96a9b36d836ad12650bb,web.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_6.zip,6/EAEA0-0B8C-8EB3-3EE2-0/web.jpg,3154654,,
a9f950023eec175554186a2297eb308a,thumbnail.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_6.zip,6/EAEA0-0B8C-8EB3-3EE2-0/thumbnail.jpg,3154654,,
b4c8be2919883d720a306a7aa7bf7517,full.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_b.zip,b/EAEA0-B182-9FD1-9BF7-0/full.JPG,1088525,,
2a746a82dbda5a965ef5ec1b9d012910,web.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_b.zip,b/EAEA0-B182-9FD1-9BF7-0/web.JPG,1088525,,
01c1748c4109e5562fb4b53317035c97,thumbnail.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_b.zip,b/EAEA0-B182-9FD1-9BF7-0/thumbnail.JPG,1088525,,
bc9710c33dbf4036da6fc73e9cc5c23b,full.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_b.zip,b/EAEA0-ED0D-670F-3270-0/full.jpg,979909,,
90c1edf1606be19f0aeeab3b171db998,web.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_b.zip,b/EAEA0-ED0D-670F-3270-0/web.jpg,979909,,
9c4dd5eb64963bc5af880f1bdc2f7b5e,thumbnail.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_b.zip,b/EAEA0-ED0D-670F-3270-0/thumbnail.jpg,979909,,
b1761e23b59df8337903b2e95e12c17c,a.tif,,image/tiff,https://zenodo.org/records/22796236/files/dogonlanguages_media_b.zip,b/EAEA0-90E7-2109-C24F-0/a.tif,342827,,
5803dd4b81977612f196a4755c91e195,a.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_5.zip,5/EAEA0-263B-751A-2725-0/a.jpg,3085497,,
58c81577b0ed77e8835f7807f127256b,web.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_5.zip,5/EAEA0-263B-751A-2725-0/web.jpg,3085497,,
6852f1baff99f944d213806a2a565421,thumbnail.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_5.zip,5/EAEA0-263B-751A-2725-0/thumbnail.jpg,3085497,,
f45e95486b35144e28c59bd155ef9fec,a.avi,,video/x-msvideo,https://zenodo.org/records/22796236/files/dogonlanguages_media_f.zip,f/EAEA0-8C40-DC05-074C-0/a.avi,39972538,,
128be8818e34dfa3f8cb771b5e0b6682,a.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_1.zip,1/EAEA0-7DD2-30F5-CA3B-0/a.jpg,4001792,,
e721420b9394c61b3f23668b9281f6cf,web.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_1.zip,1/EAEA0-7DD2-30F5-CA3B-0/web.jpg,4001792,,
c64cadd197949053681556f8dee58065,thumbnail.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_1.zip,1/EAEA0-7DD2-30F5-CA3B-0/thumbnail.jpg,4001792,,
2f24025184fa1d705072b2924549e874,a.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_2.zip,2/EAEA0-5708-6810-52AD-0/a.jpg,1568500,,
bf4ab00dd2af3972746b19fdff70fdef,web.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_2.zip,2/EAEA0-5708-6810-52AD-0/web.jpg,1568500,,
17a6b171ab67bf192364040beb91d487,thumbnail.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_2.zip,2/EAEA0-5708-6810-52AD-0/thumbnail.jpg,1568500,,
4cd2aa2c7426332c4936de3f407413d5,full.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_4.zip,4/EAEA0-C4F6-538B-2269-0/full.JPG,3280642,,
903e3bf1d6db5676a19f741451b25fa1,web.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_4.zip,4/EAEA0-C4F6-538B-2269-0/web.JPG,3280642,,
41501742a4f922331c50fc45ef59044c,thumbnail.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_4.zip,4/EAEA0-C4F6-538B-2269-0/thumbnail.JPG,3280642,,
53985aac9d3d87a092c9cf51897783c4,full.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_5.zip,5/EAEA0-47D6-C504-BF1B-0/full.JPG,2625727,,
